transactionID,carrierID,customerID,amount,date
5577,1,128,15.03,2006-03-18 19:55:06
5578,2,397,19.73,2005-07-18 18:33:14
5579,2,528,13.23,2008-03-06 09:55:53
5580,2,952,14.2,2007-08-28 10:05:41
5581,2,362,12.96,2009-02-01 22:56:08
5582,1,571,12.16,2007-09-27 06:23:54
5583,2,221,19.05,2008-01-07 06:12:26
5584,2,830,8.52,2009-10-15 20:29:25
5585,2,379,8.35,2006-05-06 03:07:24
5586,1,909,19.7,2009-06-29 00:22:55
5587,3,864,15.16,2009-01-18 17:50:44
5588,3,482,15.11,2006-10-10 23:17:00
5589,3,703,17.99,2009-10-25 21:41:54
5590,1,471,8.08,2009-03-17 10:56:29
5591,2,655,11.76,2007-04-22 20:16:42
5592,1,233,7.75,2009-12-10 00:28:31
5593,2,793,7.03,2007-03-07 19:25:22
5594,3,60,9.94,2008-09-14 10:52:33
5595,3,789,19.12,2007-05-07 03:45:50
5596,2,50,12.41,2007-12-03 04:20:15
5597,3,374,7.91,2005-09-06 10:29:44
5598,2,624,9.56,2007-09-15 17:59:34
5599,1,944,8.3,2007-06-12 07:37:38
5600,1,875,12.77,2008-01-13 07:32:02
5601,1,353,9.01,2006-12-13 18:07:07
5602,2,185,17.03,2009-10-10 23:12:47
5603,3,855,12.36,2009-04-07 17:56:06
5604,1,481,10.44,2005-01-31 23:00:59
5605,1,951,18.72,2005-08-12 03:12:23
5606,1,998,9.58,2009-02-01 20:11:26
5607,3,786,16.65,2007-09-26 11:56:46
5608,1,748,15.0,2007-06-11 12:52:35
5609,2,541,12.48,2005-04-05 14:57:48
5610,2,77,6.02,2009-01-09 03:00:23
5611,1,625,7.18,2005-09-28 14:45:38
5612,3,319,12.12,2009-06-02 02:04:39
5613,1,575,15.58,2009-10-24 05:15:58
5614,3,618,7.05,2007-09-09 11:23:08
5615,1,823,14.48,2005-09-12 22:23:24
5616,2,951,10.65,2006-10-29 17:21:24
5617,1,265,18.32,2009-08-26 17:47:03
5618,2,169,18.16,2005-12-06 22:19:58
5619,3,147,13.3,2008-07-17 12:57:56
5620,3,677,18.09,2008-11-24 14:56:16
5621,2,174,17.18,2006-10-02 21:04:52
5622,3,732,12.48,2005-10-10 22:51:19
5623,3,625,10.54,2009-09-27 00:10:52
5624,3,673,18.9,2009-11-01 22:19:07
5625,1,920,14.54,2006-09-16 20:53:21
5626,2,203,7.67,2009-07-17 18:16:41
5627,1,425,7.78,2006-03-20 17:57:49
5628,1,6,19.61,2007-09-30 16:39:01
5629,3,746,10.64,2009-09-06 01:14:11
5630,3,882,18.02,2005-08-26 17:45:09
5631,3,748,8.55,2006-09-15 19:02:45
5632,1,670,5.05,2009-05-10 18:15:28
5633,2,197,9.37,2007-12-08 01:35:37
5634,1,22,9.14,2007-04-17 20:42:02
5635,2,937,6.49,2009-02-16 23:14:11
5636,1,75,5.77,2006-03-23 18:21:29
5637,1,41,14.19,2005-08-09 06:59:50
5638,1,424,13.38,2008-12-07 02:52:55
5639,2,882,19.99,2008-10-08 18:33:37
5640,2,142,17.77,2006-08-28 20:40:15
5641,3,863,16.3,2009-08-05 03:08:01
5642,1,614,17.12,2006-02-24 00:03:12
5643,1,902,6.97,2008-04-07 20:07:47
5644,3,838,5.42,2008-08-20 11:22:08
5645,1,547,11.77,2009-09-29 17:00:23
5646,3,123,8.48,2007-12-14 19:00:07
5647,1,796,17.56,2008-07-07 15:16:14
5648,1,815,5.53,2007-03-01 08:23:53
5649,2,523,5.0,2006-03-10 21:52:29
5650,3,581,11.58,2008-04-11 16:07:09
5651,1,925,8.97,2008-06-06 14:02:29
5652,1,803,19.51,2005-06-24 14:04:53
5653,3,654,7.91,2009-12-13 14:32:56
5654,3,748,17.38,2007-08-02 16:02:06
5655,1,154,19.92,2005-03-03 04:11:02
5656,2,468,12.2,2007-11-17 16:48:26
5657,3,938,14.89,2009-11-19 21:51:27
5658,1,871,17.96,2007-09-14 02:20:36
5659,3,387,18.53,2008-02-15 16:42:34
5660,1,769,9.33,2008-04-28 09:01:27
5661,3,529,15.29,2008-11-22 19:00:42
5662,2,802,19.94,2005-12-17 23:13:31
5663,2,166,12.39,2005-06-08 04:52:02
5664,2,904,6.89,2005-12-02 03:09:52
5665,3,825,5.35,2006-03-25 07:29:07
5666,1,909,7.55,2009-02-15 20:32:58
5667,2,218,19.42,2006-12-28 10:00:03
5668,2,337,15.24,2005-10-26 03:07:10
5669,2,506,12.71,2008-06-14 19:42:00
5670,3,874,15.27,2009-11-29 17:37:27
5671,1,796,17.74,2008-11-24 20:02:10
5672,1,766,9.52,2007-04-01 11:05:35
5673,1,865,9.67,2005-11-16 04:40:05
5674,2,520,14.75,2007-11-13 20:18:55
5675,1,402,17.2,2006-05-05 19:49:35
5676,3,219,15.8,2005-12-12 00:55:25
5677,2,963,11.45,2007-02-22 07:08:53
5678,1,25,6.43,2006-09-26 02:13:39
5679,1,255,7.69,2009-03-15 20:38:13
5680,2,443,7.54,2009-06-27 03:51:40
5681,3,69,8.36,2005-11-30 20:28:36
5682,3,761,6.1,2006-05-29 10:46:41
5683,2,200,18.3,2009-07-06 04:11:28
5684,3,398,18.76,2006-01-21 13:42:28
5685,2,243,10.28,2007-12-11 10:08:55
5686,3,866,18.97,2007-02-03 19:21:46
5687,3,867,13.11,2008-02-08 01:53:58
5688,1,835,9.75,2006-09-11 06:21:24
5689,2,764,14.23,2007-08-11 10:42:16
5690,1,952,10.11,2006-09-18 04:48:57
5691,1,145,7.44,2007-11-10 05:16:44
5692,2,756,17.86,2009-01-24 12:46:06
5693,3,462,14.72,2005-01-22 14:44:44
5694,3,120,17.49,2006-12-22 12:56:24
5695,3,365,11.86,2008-01-13 18:58:46
5696,3,221,16.07,2005-03-29 03:07:45
5697,2,981,17.52,2005-10-09 03:29:22
5698,2,976,5.88,2006-11-23 09:23:16
5699,3,838,7.06,2007-12-25 13:15:27
5700,3,687,7.41,2008-01-07 21:19:37
5701,3,366,18.7,2008-10-31 13:25:59
5702,2,264,14.79,2006-03-11 04:14:34
5703,1,616,5.11,2005-10-16 01:18:00
5704,3,181,6.65,2008-11-01 08:52:04
5705,2,141,7.77,2007-10-05 02:58:26
5706,1,10,7.39,2008-09-06 06:00:54
5707,3,199,12.66,2007-01-21 18:37:00
5708,3,916,9.28,2009-05-19 12:04:53
5709,2,964,10.27,2007-05-16 14:12:48
5710,2,475,6.02,2005-07-12 03:28:34
5711,1,597,8.52,2006-10-09 19:06:04
5712,2,56,7.45,2009-09-29 16:07:51
5713,3,38,9.34,2007-10-27 00:21:50
5714,3,154,6.31,2008-04-05 16:18:09
5715,1,147,5.37,2005-09-25 02:34:34
5716,1,252,10.58,2007-12-06 21:35:05
5717,2,796,9.28,2008-10-12 14:51:31
5718,3,709,12.48,2008-03-19 18:55:36
5719,2,114,10.68,2008-08-23 13:25:28
5720,2,873,17.39,2007-09-26 16:47:45
5721,1,812,9.14,2006-12-21 17:32:41
5722,1,308,10.46,2008-09-13 05:45:36
5723,2,548,12.8,2008-02-23 12:14:23
5724,3,818,9.96,2005-11-14 11:36:30
5725,1,987,12.89,2009-04-19 11:43:38
5726,3,464,6.27,2008-09-26 20:06:18
5727,3,647,16.69,2008-04-25 15:26:47
5728,3,268,17.51,2008-01-07 08:54:58
5729,1,771,12.29,2007-11-13 21:45:34
5730,3,315,12.6,2007-10-23 18:10:24
5731,3,812,12.28,2007-05-03 09:49:09
5732,3,440,8.5,2009-05-05 06:51:26
5733,2,559,14.35,2007-11-15 01:44:19
5734,1,772,16.61,2006-07-27 21:09:02
5735,3,723,9.29,2008-08-25 11:38:02
5736,2,316,18.14,2008-12-10 05:41:01
5737,1,245,15.12,2008-07-12 12:44:32
5738,2,393,8.04,2006-01-24 20:23:58
5739,3,672,18.56,2008-05-14 12:20:46
5740,2,849,19.45,2007-03-05 00:36:47
5741,2,30,10.96,2007-05-04 06:16:02
5742,2,603,13.06,2006-07-22 21:44:32
5743,1,703,5.06,2006-08-15 17:45:18
5744,3,881,6.14,2005-03-04 03:37:02
5745,2,435,8.72,2008-04-15 15:31:08
5746,2,871,13.79,2008-10-31 02:52:07
5747,2,413,16.7,2005-11-07 07:11:51
5748,2,171,14.08,2006-09-18 12:50:39
5749,2,74,9.62,2006-03-04 06:23:48
5750,2,458,12.62,2007-10-07 17:46:26
5751,3,437,6.31,2006-11-02 19:32:49
5752,2,23,11.81,2007-05-17 10:25:47
5753,3,959,5.15,2007-11-24 10:47:07
5754,3,215,18.07,2009-12-10 05:33:08
5755,3,428,13.35,2006-05-01 15:31:50
5756,1,585,12.71,2006-02-09 08:45:20
5757,3,498,11.95,2008-04-16 21:51:19
5758,2,978,9.78,2009-02-05 11:08:18
5759,1,736,5.22,2006-01-18 16:08:16
5760,1,748,18.72,2009-01-28 13:53:43
5761,3,567,7.62,2009-11-27 12:03:17
5762,2,142,9.04,2009-05-03 21:07:49
5763,1,395,16.37,2007-01-16 21:36:16
5764,1,330,14.94,2006-01-14 11:29:16
5765,2,643,16.3,2008-07-07 09:49:33
5766,1,469,5.13,2009-02-12 07:09:55
5767,2,438,19.26,2009-11-03 14:36:29
5768,3,872,5.49,2006-01-13 02:25:52
5769,1,887,19.69,2009-03-02 09:53:48
5770,3,403,17.86,2006-08-28 00:41:58
5771,2,36,6.54,2006-12-21 15:13:13
5772,1,874,7.96,2005-01-07 22:09:18
5773,1,36,12.0,2009-01-03 15:09:31
5774,2,790,12.32,2007-05-22 02:54:58
5775,1,780,9.74,2007-04-24 19:32:45
5776,3,383,18.08,2008-07-31 15:07:15
5777,2,421,18.68,2006-01-14 04:13:26
5778,1,68,13.38,2006-02-04 02:50:38
5779,2,937,11.57,2006-10-03 06:41:53
5780,2,382,18.38,2009-01-18 05:56:12
5781,3,781,5.46,2006-08-25 06:56:51
5782,3,896,17.42,2005-06-02 23:17:38
5783,3,934,5.54,2005-07-10 03:41:29
5784,1,831,7.89,2005-04-17 22:28:01
5785,3,841,7.61,2007-02-16 08:51:24
5786,2,850,19.11,2005-05-03 19:56:57
5787,3,442,17.93,2008-01-22 03:38:28
5788,2,478,19.25,2006-10-26 00:44:32
5789,3,803,13.61,2007-01-25 08:34:14
5790,3,397,18.69,2005-03-24 07:31:57
5791,3,148,6.28,2008-02-18 00:15:54
5792,3,210,5.49,2005-01-30 06:52:51
5793,3,172,12.5,2009-10-21 20:29:42
5794,2,395,12.43,2007-09-13 10:24:33
5795,1,333,12.37,2009-11-19 07:59:53
5796,2,857,14.38,2009-12-24 04:40:00
5797,2,879,7.19,2006-09-28 02:10:13
5798,2,591,7.84,2006-03-17 09:24:02
5799,3,222,7.95,2005-04-10 17:40:06
5800,2,843,18.91,2006-03-26 10:06:51
5801,2,465,6.46,2005-07-27 09:26:43
5802,3,81,6.0,2008-10-27 09:50:56
5803,3,28,17.41,2007-10-27 19:57:03
5804,2,357,10.29,2006-07-31 04:16:52
5805,3,245,11.58,2005-03-14 22:27:41
5806,3,18,5.1,2005-09-06 09:28:45
5807,2,582,5.08,2006-02-06 21:33:58
5808,2,236,19.01,2008-06-03 23:47:54
5809,2,436,6.55,2009-11-28 15:20:18
5810,1,34,9.92,2005-02-14 23:28:47
5811,1,416,11.02,2006-05-25 07:48:29
5812,2,510,19.19,2009-10-21 10:26:58
5813,1,963,17.69,2008-10-29 12:32:53
5814,3,575,11.43,2009-03-05 04:48:39
5815,2,706,13.8,2009-01-11 17:49:26
5816,3,187,14.18,2009-12-31 16:18:09
5817,1,838,5.32,2008-12-15 13:53:32
5818,3,80,6.37,2005-12-16 12:40:16
5819,1,416,6.15,2008-06-26 12:11:48
5820,1,617,14.97,2007-05-18 02:19:16
5821,2,931,12.6,2006-03-24 18:04:44
5822,3,202,6.24,2006-04-06 05:54:09
5823,3,283,10.15,2006-06-06 16:42:47
5824,1,471,11.29,2005-09-29 10:42:37
5825,1,946,13.01,2007-09-22 09:45:54
5826,1,186,15.76,2006-04-20 23:29:55
5827,2,427,13.36,2009-07-08 15:02:26
5828,1,574,10.66,2009-05-14 05:37:47
5829,1,768,17.06,2005-04-16 19:37:42
5830,3,194,10.27,2006-08-30 11:37:59
5831,1,967,6.38,2006-09-19 09:21:28
5832,3,816,14.28,2007-09-08 00:06:31
5833,2,335,8.66,2008-04-24 15:39:48
5834,2,107,6.83,2008-08-06 15:38:12
5835,1,427,10.72,2007-11-12 20:53:17
5836,2,292,19.29,2009-12-19 11:53:06
5837,3,41,9.86,2007-12-09 14:30:08
5838,2,145,10.6,2006-03-08 06:06:16
5839,1,610,15.88,2005-12-30 06:41:10
5840,2,750,19.99,2009-06-05 20:28:01
5841,1,787,19.37,2008-06-16 13:19:00
5842,2,194,6.61,2007-05-07 11:00:43
5843,2,442,17.23,2008-01-12 04:52:00
5844,1,521,10.66,2009-09-23 16:47:35
5845,3,546,6.4,2006-10-06 07:33:45
5846,2,737,8.64,2006-10-03 03:43:02
5847,2,85,18.48,2008-09-25 02:50:37
5848,2,925,19.74,2007-04-28 11:59:18
5849,1,515,12.93,2007-09-15 16:29:48
5850,2,249,5.57,2006-07-04 12:07:28
5851,2,98,10.61,2009-12-10 16:20:21
5852,3,250,16.83,2007-07-19 13:08:38
5853,2,18,13.84,2009-07-24 19:33:34
5854,2,42,18.83,2007-02-12 06:11:55
5855,2,193,9.48,2009-05-06 07:35:28
5856,3,473,19.42,2005-11-19 09:35:51
5857,3,754,8.36,2009-03-04 13:07:22
5858,3,723,15.77,2005-05-26 21:38:08
5859,1,766,15.56,2009-03-29 21:40:03
5860,2,79,6.31,2006-04-02 11:36:24
5861,3,887,18.65,2007-06-17 21:14:23
5862,1,742,9.07,2008-10-27 14:26:45
5863,2,397,19.92,2006-10-25 09:40:10
5864,1,924,8.62,2008-09-17 03:35:57
5865,2,694,14.67,2009-03-23 18:29:47
5866,3,780,7.25,2006-11-16 23:37:19
5867,2,272,18.96,2006-01-03 16:48:34
5868,2,939,12.89,2009-03-11 19:07:25
5869,2,388,6.85,2008-05-28 16:34:43
5870,2,921,19.79,2007-09-27 08:58:01
5871,1,792,17.62,2007-04-23 17:48:45
5872,2,615,10.26,2006-12-08 03:23:02
5873,2,602,8.48,2005-12-26 09:47:28
5874,2,549,6.64,2005-09-21 20:44:49
5875,2,75,9.25,2008-01-23 06:50:09
5876,3,275,8.42,2007-08-04 17:22:30
5877,1,451,18.87,2009-05-04 07:10:18
5878,1,774,11.82,2008-10-02 22:33:01
5879,3,382,9.99,2007-12-25 03:30:08
5880,3,245,12.64,2007-06-02 13:22:52
5881,1,837,17.4,2008-04-18 12:32:06
5882,3,905,17.14,2006-01-03 13:29:48
5883,3,989,5.89,2008-09-02 18:04:55
5884,2,590,9.03,2007-12-22 05:12:10
5885,2,700,9.73,2007-02-13 19:23:17
5886,2,897,12.94,2008-09-07 20:40:14
5887,2,738,9.19,2006-01-02 04:15:52
5888,1,941,16.22,2005-03-07 23:16:39
5889,3,60,17.77,2009-07-09 07:25:33
5890,3,996,15.9,2006-03-23 08:45:14
5891,3,870,7.96,2008-09-29 01:24:03
5892,2,668,18.16,2008-01-03 02:46:57
5893,2,999,9.2,2007-08-19 04:45:59
5894,2,636,15.2,2007-09-23 09:14:26
5895,3,73,6.04,2005-09-26 00:50:41
5896,2,218,6.76,2009-09-22 03:32:39
5897,3,514,10.44,2006-04-15 16:07:53
5898,2,474,16.85,2005-11-22 17:09:54
5899,3,858,16.75,2006-04-03 22:51:56
5900,1,991,15.66,2009-10-16 19:28:33
5901,3,31,6.57,2007-07-03 05:51:42
5902,3,419,14.8,2006-11-19 07:21:29
5903,1,544,13.2,2007-07-07 04:56:54
5904,3,912,17.2,2005-02-20 21:34:02
5905,2,307,5.14,2009-02-27 12:50:01
5906,2,206,11.25,2005-04-12 17:37:20
5907,1,998,8.26,2008-01-16 08:54:16
5908,1,55,15.02,2008-05-21 19:13:48
5909,3,608,16.88,2007-02-04 18:09:57
5910,2,680,8.48,2008-10-01 01:23:09
5911,1,482,9.6,2007-03-20 22:28:51
5912,1,488,10.48,2007-05-04 05:31:04
5913,2,915,7.6,2009-10-29 22:27:57
5914,3,482,9.02,2006-05-10 06:03:39
5915,1,91,19.4,2008-03-12 13:33:15
5916,2,600,11.44,2006-08-28 03:19:50
5917,3,163,9.88,2008-10-13 09:17:28
5918,2,483,15.09,2009-01-12 04:48:53
5919,1,238,7.88,2006-07-20 03:45:55
5920,1,280,17.79,2009-09-26 07:59:09
5921,2,844,9.73,2009-09-08 12:56:55
5922,2,338,11.88,2005-04-27 22:55:28
5923,1,544,12.76,2005-11-06 05:33:46
5924,2,96,15.13,2007-04-01 22:41:58
5925,3,557,12.4,2005-09-25 15:58:08
5926,2,614,17.72,2006-11-10 10:51:29
5927,1,89,12.89,2006-12-29 14:27:29
5928,1,412,5.64,2009-11-26 09:43:04
5929,2,957,10.36,2008-04-12 10:48:12
5930,2,838,5.79,2006-05-20 07:51:20
5931,2,232,7.88,2005-05-09 17:45:28
5932,3,469,6.88,2008-06-27 02:20:18
5933,1,970,12.48,2006-12-07 12:56:56
5934,2,305,5.1,2007-12-13 03:40:29
5935,3,85,14.0,2008-07-04 04:15:35
5936,2,210,19.16,2009-07-31 23:46:05
5937,2,245,9.38,2008-11-22 16:45:44
5938,1,413,9.52,2009-05-05 07:45:52
5939,3,569,19.91,2006-11-20 09:45:56
5940,1,602,17.85,2009-02-14 13:22:27
5941,1,208,8.54,2005-11-24 03:34:25
5942,1,912,8.7,2005-11-08 19:55:03
5943,3,46,15.79,2006-08-30 00:27:02
5944,1,620,5.48,2008-02-09 03:47:53
5945,3,174,18.91,2007-02-11 07:50:32
5946,1,841,15.86,2008-03-20 12:21:34
5947,2,600,9.71,2006-10-07 04:50:23
5948,1,644,5.38,2008-06-06 10:30:27
5949,3,925,12.26,2007-03-04 09:41:15
5950,3,656,13.68,2005-06-29 10:26:49
5951,1,849,16.36,2007-12-09 02:38:24
5952,2,953,5.22,2009-10-21 19:12:04
5953,3,904,9.28,2009-01-14 04:56:32
5954,3,206,14.32,2008-08-01 11:59:22
5955,2,543,7.19,2005-06-12 17:44:08
5956,1,907,15.29,2007-07-05 04:52:44
5957,2,842,14.8,2005-04-21 17:57:52
5958,1,764,17.17,2008-08-20 00:13:12
5959,3,127,12.1,2006-07-15 03:14:55
5960,1,408,11.32,2006-01-05 12:27:27
5961,2,861,11.08,2008-12-29 20:20:21
5962,1,103,19.83,2007-01-22 08:34:06
5963,2,707,6.16,2007-05-28 02:27:23
5964,1,57,7.44,2006-03-23 11:03:09
5965,2,339,6.54,2009-06-22 00:15:23
5966,2,872,15.63,2009-03-29 15:19:54
5967,1,633,11.36,2006-06-20 06:23:43
5968,3,545,6.11,2009-12-05 03:29:23
5969,2,251,17.39,2009-03-19 16:24:13
5970,2,88,8.03,2007-04-13 18:39:03
5971,3,463,16.23,2005-06-07 06:12:58
5972,2,604,5.28,2006-05-10 18:07:10
5973,3,853,12.32,2006-10-31 14:19:16
5974,1,123,15.55,2005-07-02 21:01:11
5975,3,880,10.12,2006-05-12 08:28:50
5976,3,150,19.93,2009-09-28 16:37:28
5977,1,731,15.66,2009-11-07 12:22:14
5978,2,526,13.14,2006-11-15 11:52:34
5979,2,930,8.93,2005-03-25 13:34:36
5980,1,200,14.67,2007-03-18 00:04:35
5981,1,974,11.87,2007-03-12 15:51:19
5982,1,191,12.17,2008-11-01 19:06:01
5983,3,136,13.44,2005-11-23 15:07:11
5984,3,967,5.7,2007-11-03 13:52:07
5985,2,796,17.28,2009-06-30 07:48:10
5986,2,327,19.56,2005-07-18 08:13:09
5987,2,580,9.01,2009-08-16 07:45:02
5988,2,619,9.86,2005-04-04 05:15:06
5989,3,383,17.79,2007-01-06 03:46:02
5990,2,380,5.26,2006-01-22 23:26:03
5991,3,866,15.45,2006-05-02 10:09:26
5992,3,822,10.74,2006-12-11 07:01:15
5993,1,839,14.03,2006-08-11 16:25:50
5994,2,117,15.04,2006-06-30 19:49:53
5995,3,19,7.83,2006-08-22 14:29:14
5996,2,957,16.59,2009-12-14 14:17:16
5997,2,277,5.01,2009-08-09 11:08:30
5998,3,901,13.15,2008-07-08 23:43:56
5999,1,201,6.12,2005-03-20 06:40:21
6000,1,35,7.13,2009-03-30 23:14:10
6001,1,229,8.46,2008-08-05 04:13:58
6002,1,651,9.76,2009-02-12 13:14:03
6003,1,10,7.59,2005-10-12 02:53:59
6004,2,62,8.14,2007-05-29 12:55:06
6005,3,359,15.26,2006-02-18 18:11:45
6006,2,391,10.56,2008-12-02 02:02:41
6007,1,730,18.58,2008-10-14 17:16:32
6008,2,781,18.03,2005-02-27 08:58:02
6009,1,333,10.95,2007-07-17 16:59:25
6010,2,895,9.85,2009-02-07 23:25:44
6011,1,684,14.52,2009-08-28 19:39:57
6012,3,150,11.21,2009-02-14 11:05:04
6013,2,703,12.29,2007-08-10 02:35:38
6014,1,75,8.76,2007-12-07 10:37:30
6015,2,736,19.31,2005-04-05 10:47:03
6016,3,208,9.89,2007-11-22 22:16:56
6017,2,415,15.13,2009-07-02 13:14:42
6018,3,489,17.4,2006-08-26 09:50:53
6019,2,838,8.64,2009-06-02 11:48:20
6020,2,705,13.88,2009-05-06 10:41:03
6021,2,61,14.35,2008-11-10 06:52:27
6022,2,103,19.76,2008-05-23 17:49:19
6023,3,36,13.44,2006-05-17 23:38:24
6024,3,827,15.91,2009-04-13 13:44:54
6025,3,868,8.05,2007-09-12 01:21:03
6026,2,458,16.92,2005-03-23 09:44:58
6027,1,299,17.1,2009-08-23 13:45:08
6028,3,696,16.16,2006-01-30 08:08:57
6029,2,300,17.2,2006-04-07 14:45:20
6030,1,658,7.59,2005-03-10 10:47:11
6031,3,322,17.7,2007-01-23 13:11:17
6032,3,936,16.34,2006-06-09 04:03:59
6033,3,541,11.17,2007-03-08 04:30:23
6034,1,167,6.95,2005-02-01 21:17:07
6035,2,353,14.95,2007-07-26 05:08:02
6036,1,394,13.13,2006-01-21 11:34:31
6037,3,237,18.14,2008-10-04 14:25:18
6038,2,209,11.32,2009-09-23 20:15:47
6039,1,178,16.18,2007-05-24 08:30:11
6040,3,405,10.46,2007-03-25 06:03:52
6041,2,652,8.63,2008-08-18 20:19:33
6042,3,587,13.29,2007-10-29 19:08:06
6043,2,394,17.8,2007-10-03 12:09:04
6044,2,251,19.15,2007-10-25 03:54:40
6045,2,971,17.73,2005-05-12 22:57:30
6046,3,534,5.61,2008-04-21 02:31:36
6047,3,236,10.75,2006-07-24 03:37:08
6048,1,183,15.92,2008-06-29 15:06:44
6049,3,993,14.3,2005-11-18 07:56:11
6050,1,977,10.03,2009-07-04 14:50:43
6051,1,946,12.8,2005-03-12 12:33:51
6052,3,822,16.85,2009-07-06 08:58:23
6053,3,303,9.65,2005-09-25 05:51:08
6054,1,927,15.78,2005-08-17 03:45:51
6055,2,270,13.78,2006-10-09 11:08:51
6056,1,270,7.81,2005-03-04 00:51:33
6057,1,328,16.65,2007-01-30 13:38:08
6058,1,855,5.05,2006-09-01 07:58:42
6059,1,227,5.84,2008-06-25 08:16:07
6060,1,776,8.89,2009-10-05 11:19:22
6061,1,957,17.71,2005-07-01 20:00:09
6062,2,337,11.43,2008-01-25 05:19:56
6063,1,762,6.31,2007-05-10 04:47:21
6064,1,250,8.98,2006-12-01 01:33:54
6065,3,405,9.24,2009-07-10 05:38:08
6066,2,219,5.08,2008-12-25 06:56:40
6067,1,674,7.44,2009-02-20 12:51:55
6068,3,134,11.32,2006-02-03 14:37:46
6069,3,902,16.64,2006-06-10 09:15:36
6070,2,769,13.13,2005-11-06 22:30:46
6071,1,301,5.79,2006-01-11 12:11:54
6072,3,93,9.24,2008-10-05 07:08:41
6073,3,813,8.08,2007-02-20 07:28:21
6074,2,989,14.57,2006-03-14 12:39:18
6075,3,659,17.85,2007-09-07 17:33:57
6076,3,668,15.54,2007-10-16 04:25:55
6077,2,306,7.53,2006-10-21 13:03:42
6078,1,225,5.52,2008-05-09 04:26:46
6079,2,607,7.95,2009-02-10 10:01:29
6080,3,332,11.84,2009-01-28 05:47:26
6081,1,807,18.49,2007-10-15 13:27:27
6082,1,81,17.82,2007-07-21 18:06:30
6083,3,932,18.71,2006-02-13 03:49:31
6084,1,537,13.03,2005-09-25 06:19:33
6085,2,524,19.81,2005-06-20 21:14:14
6086,2,602,15.7,2008-12-11 00:33:35
6087,3,384,8.75,2008-11-09 21:25:50
6088,3,148,15.66,2007-07-14 22:45:42
6089,3,83,14.71,2007-02-10 11:54:42
6090,1,123,19.66,2009-01-13 14:21:37
6091,3,569,18.21,2008-11-13 17:33:49
6092,3,694,13.76,2007-05-21 03:23:34
6093,1,966,13.94,2005-07-31 21:45:59
6094,2,916,11.53,2008-10-16 13:07:33
6095,3,925,16.0,2008-02-27 02:12:27
6096,3,557,13.09,2005-02-03 00:41:26
6097,3,159,17.25,2005-11-27 21:43:05
6098,1,290,9.99,2005-08-11 06:57:33
6099,2,240,11.46,2009-11-13 08:51:01
6100,1,816,12.2,2008-05-29 06:21:38
6101,3,152,6.03,2009-11-09 18:21:34
6102,2,720,11.53,2007-06-03 22:37:56
6103,2,889,9.31,2009-04-26 08:48:02
6104,3,138,18.89,2006-05-04 18:38:43
6105,2,629,10.0,2006-11-13 19:23:36
6106,2,160,6.87,2009-08-25 03:48:52
6107,1,991,11.57,2007-05-17 00:51:21
6108,2,974,15.53,2005-01-20 14:52:15
6109,3,130,19.33,2009-08-07 04:34:45
6110,1,40,11.1,2008-09-24 07:54:43
6111,2,878,18.66,2008-02-11 04:33:34
6112,1,715,5.7,2006-10-10 13:01:17
6113,3,236,13.61,2009-07-07 06:42:14
6114,2,154,17.71,2007-09-14 10:53:17
6115,1,914,16.26,2006-03-20 03:57:36
6116,3,549,7.57,2005-07-06 20:58:43
6117,2,487,7.3,2007-05-14 03:25:06
6118,1,622,10.38,2009-06-29 16:57:12
6119,3,276,6.04,2008-05-05 16:46:12
6120,2,747,18.25,2007-06-20 18:44:16
6121,3,680,13.82,2005-08-26 08:54:21
6122,2,84,8.81,2006-02-01 16:19:39
6123,3,343,14.4,2006-02-25 17:40:35
6124,3,523,18.82,2007-01-14 07:59:02
6125,2,100,6.7,2005-11-12 13:50:37
6126,3,592,11.97,2006-11-22 08:19:11
6127,3,504,17.7,2008-11-05 19:46:53
6128,1,827,14.68,2006-01-04 23:34:35
6129,3,626,16.11,2007-12-09 04:54:12
6130,3,652,10.8,2006-08-07 22:00:40
6131,2,482,17.13,2009-05-20 18:51:54
6132,1,524,19.09,2009-10-13 16:49:15
6133,3,931,16.93,2006-08-20 05:15:37
6134,1,624,8.08,2005-08-14 16:57:57
6135,2,551,19.0,2009-07-12 18:23:41
6136,2,394,18.39,2006-07-25 20:22:46
6137,3,588,10.47,2005-04-11 00:48:58
6138,2,213,8.51,2005-08-27 08:09:34
6139,1,422,8.1,2007-07-31 09:26:08
6140,2,510,14.99,2009-02-22 17:39:21
6141,2,740,11.9,2005-07-21 10:33:11
6142,3,574,11.84,2008-10-23 01:31:09
6143,3,389,15.4,2009-01-01 23:17:27
6144,1,587,11.56,2008-01-31 02:50:55
6145,3,913,16.67,2006-05-04 04:36:59
6146,2,948,9.94,2008-03-06 05:17:39
6147,2,927,11.33,2007-09-10 20:19:22
6148,2,34,5.29,2005-08-22 11:04:47
6149,2,291,15.73,2006-02-10 07:03:48
6150,2,128,9.49,2009-08-06 21:48:01
6151,1,878,7.31,2005-04-20 17:07:21
6152,1,532,15.85,2009-04-04 22:23:52
6153,1,37,10.5,2006-05-08 03:14:17
6154,2,413,17.96,2005-10-03 14:12:43
6155,1,897,18.89,2006-11-10 21:58:39
6156,1,270,10.31,2008-04-13 08:14:37
6157,1,490,15.05,2007-01-19 01:03:31
6158,2,353,9.73,2008-05-13 00:59:53
